Date,Open,High,Low,Close,Adj Close,Volume
2017-12-15,224.270004,224.839996,221.479996,224.440002,214.465652,2446400
2017-12-18,224.610001,226.339996,221.500000,222.419998,212.535416,1453100
2017-12-19,223.210007,224.509995,222.630005,223.229996,213.309448,1366700
2017-12-20,223.220001,223.910004,221.050003,223.509995,213.576965,1193100
2017-12-21,224.330002,225.470001,223.179993,224.600006,214.618546,977000
2017-12-22,224.789993,224.970001,222.089996,223.809998,213.863647,949700
2017-12-26,224.360001,226.330002,223.509995,225.509995,215.488068,1545600
2017-12-27,225.779999,226.360001,223.580002,225.979996,215.937225,1348000
2017-12-28,228.490005,228.979996,225.589996,227.979996,217.848328,1866500
2017-12-29,228.119995,229.419998,227.000000,228.570007,218.412140,1827900
2018-01-02,229.000000,229.460007,225.809998,226.559998,216.491425,2346900
2018-01-03,226.699997,228.779999,226.009995,227.500000,217.389648,1715100
2018-01-04,228.360001,229.500000,224.710007,225.789993,215.755630,2784500
2018-01-05,220.449997,222.860001,216.250000,219.880005,210.108292,10175300
2018-01-08,219.880005,220.160004,214.000000,216.839996,207.203400,4978400
2018-01-09,216.770004,222.550003,216.500000,222.080002,212.210510,2331400
2018-01-10,221.789993,221.929993,218.250000,219.360001,209.611404,3418500
2018-01-11,219.779999,220.919998,218.399994,219.050003,209.315186,2096000
2018-01-12,219.500000,219.979996,216.889999,217.520004,207.853195,4266200
2018-01-16,217.949997,220.000000,217.199997,217.759995,208.082474,2205200
2018-01-17,218.020004,220.190002,217.949997,219.220001,209.477615,1924000
2018-01-18,219.389999,219.869995,215.410004,217.289993,207.633392,1962600
2018-01-19,218.000000,219.570007,217.610001,218.279999,208.579391,2235200
2018-01-22,217.970001,219.809998,217.970001,219.320007,209.573196,1699000
2018-01-23,219.070007,221.080002,218.350006,220.779999,210.968292,1609900
2018-01-24,221.220001,223.509995,219.669998,222.029999,212.162735,2354800
2018-01-25,222.830002,223.289993,220.990005,221.309998,211.474731,1429300
2018-01-26,221.520004,223.880005,221.080002,223.639999,213.701202,1329300
2018-01-29,223.339996,223.850006,220.660004,220.740005,210.930084,1304500
2018-01-30,219.740005,221.240005,218.020004,220.050003,210.270752,1006100
2018-01-31,220.369995,221.639999,219.130005,219.470001,209.716522,1670400
2018-02-01,219.190002,221.179993,218.690002,220.690002,210.882309,986000
2018-02-02,219.660004,220.600006,215.110001,215.889999,206.295639,1745200
2018-02-05,214.399994,216.369995,210.220001,211.000000,201.622925,1994600
2018-02-06,208.570007,217.149994,207.770004,216.289993,206.677811,2718300
2018-02-07,215.750000,217.490005,214.050003,214.149994,204.632935,1791700
2018-02-08,214.279999,215.750000,208.639999,208.729996,199.939301,2242700
2018-02-09,211.059998,211.960007,204.600006,210.259995,201.404892,2881800
2018-02-12,211.009995,215.300003,211.009995,213.009995,204.039078,3131600
2018-02-13,213.110001,214.809998,211.250000,213.470001,204.479691,1411700
2018-02-14,212.979996,215.169998,211.490005,214.000000,204.987350,1204800
2018-02-15,214.589996,217.020004,213.070007,216.809998,207.679016,1487400
2018-02-16,216.690002,220.199997,216.479996,219.449997,210.207840,1499300
2018-02-20,218.279999,219.539993,216.880005,217.330002,208.177109,1020500
2018-02-21,218.330002,220.649994,209.020004,213.789993,204.786179,2879500
2018-02-22,214.289993,217.000000,212.690002,213.110001,204.134842,1583400
2018-02-23,214.000000,217.470001,212.910004,217.460007,208.301651,1498600
2018-02-26,217.449997,218.820007,215.800003,218.039993,208.857208,1148700
2018-02-27,217.479996,219.770004,216.520004,218.050003,208.866806,2150000
2018-02-28,219.320007,219.399994,215.479996,215.479996,206.405045,1314100
2018-03-01,216.240005,216.770004,213.580002,215.949997,206.855240,1541300
2018-03-02,215.679993,220.039993,213.919998,219.839996,210.581406,1643400
2018-03-05,218.380005,219.699997,217.509995,219.520004,210.274887,1042400
2018-03-06,219.979996,223.139999,219.000000,222.559998,213.186874,1200900
2018-03-07,220.130005,224.270004,219.490005,223.910004,214.479996,1384500
2018-03-08,224.889999,228.250000,224.059998,227.699997,218.110382,1553100
2018-03-09,228.869995,230.350006,227.809998,230.339996,220.639191,1766600
2018-03-12,230.500000,231.830002,228.690002,230.149994,220.457214,1760000
2018-03-13,230.279999,230.399994,227.110001,227.940002,218.340286,1119200
2018-03-14,228.380005,228.529999,225.770004,227.389999,217.813446,672200
2018-03-15,227.529999,229.000000,226.410004,226.889999,217.334518,1048900
2018-03-16,227.520004,229.190002,226.160004,228.539993,218.915009,1263500
2018-03-19,228.039993,228.270004,225.169998,226.350006,216.817245,891300
2018-03-20,226.839996,228.490005,225.529999,227.610001,218.024185,982500
2018-03-21,228.050003,228.050003,225.419998,226.070007,216.549042,1350500
2018-03-22,225.679993,226.889999,223.919998,224.229996,214.786514,1101400
2018-03-23,224.360001,225.229996,219.630005,220.919998,211.615952,2232800
2018-03-26,222.690002,224.050003,218.880005,220.350006,211.069946,1839800
2018-03-27,221.320007,222.899994,217.580002,218.470001,209.269104,1851600
2018-03-28,218.470001,221.770004,217.250000,220.490005,211.204071,1836600
2018-03-29,229.899994,230.899994,224.009995,227.919998,218.321136,4307500
2018-04-02,229.479996,229.800003,226.490005,228.160004,218.551010,2385200
2018-04-03,226.320007,227.000000,224.199997,225.089996,215.610306,2757000
2018-04-04,224.000000,227.419998,222.600006,226.449997,216.913040,1882300
2018-04-05,227.610001,231.070007,227.169998,229.929993,220.246460,1900900
2018-04-06,229.000000,231.220001,226.899994,227.190002,217.621857,1681800
2018-04-09,228.000000,228.699997,225.940002,226.210007,216.683167,1155100
2018-04-10,227.429993,227.679993,225.149994,226.070007,216.549042,870800
2018-04-11,225.110001,226.460007,224.080002,225.449997,215.955139,1311100
2018-04-12,226.729996,227.610001,224.160004,224.220001,214.776932,1177700
2018-04-13,225.309998,225.910004,222.369995,223.889999,214.460846,1261300
2018-04-16,226.130005,228.320007,225.479996,227.020004,217.459030,951700
2018-04-17,227.649994,233.190002,226.910004,231.399994,221.654556,1530900
2018-04-18,231.460007,232.949997,230.820007,232.160004,222.382538,1595300
2018-04-19,230.809998,231.800003,228.199997,229.619995,219.949509,1123600
2018-04-20,229.309998,229.990005,226.820007,227.580002,217.995438,1183200
2018-04-23,227.490005,228.919998,226.660004,228.259995,218.646805,880000
2018-04-24,229.320007,229.529999,224.460007,226.229996,216.702271,1025100
2018-04-25,225.389999,227.500000,224.789993,226.869995,217.315353,828200
2018-04-26,228.000000,229.910004,227.539993,228.729996,219.097000,774000
2018-04-27,228.740005,234.380005,228.440002,234.220001,224.355804,1410400
2018-04-30,234.500000,236.619995,232.589996,233.130005,223.311691,1341400
2018-05-01,232.330002,232.820007,227.699997,229.679993,220.006973,954800
2018-05-02,228.539993,229.250000,224.699997,226.800003,217.248291,2866300
2018-05-03,226.759995,227.350006,223.710007,224.070007,214.633270,1256100
2018-05-04,223.960007,224.289993,219.259995,221.279999,211.960770,1962200
2018-05-07,221.470001,223.919998,221.399994,223.800003,214.374649,1395200
2018-05-08,222.589996,223.899994,220.639999,221.460007,212.133209,1424300
2018-05-09,220.869995,222.759995,218.619995,221.970001,213.334564,1264300
2018-05-10,223.779999,223.899994,219.899994,220.389999,211.816010,1631000
2018-05-11,220.270004,221.369995,219.500000,220.229996,211.662247,1167400
2018-05-14,220.800003,222.440002,220.710007,221.820007,213.190384,1739100
2018-05-15,220.539993,222.000000,219.979996,221.770004,213.142334,1169700
2018-05-16,221.910004,224.190002,221.229996,221.460007,212.844421,934500
2018-05-17,221.789993,223.059998,221.100006,222.149994,213.507538,820900
2018-05-18,221.000000,221.889999,219.899994,220.300003,211.729523,1676700
2018-05-21,221.039993,221.289993,218.199997,219.339996,210.806870,1186000
2018-05-22,219.440002,219.779999,214.949997,215.919998,207.519913,2164300
2018-05-23,215.399994,218.050003,215.399994,216.580002,208.154251,1475700
2018-05-24,216.699997,217.369995,214.500000,216.960007,208.519455,1244500
2018-05-25,217.279999,218.250000,216.360001,216.809998,208.375290,994300
2018-05-29,216.889999,220.740005,216.759995,219.740005,211.191315,1594300
2018-05-30,220.500000,225.750000,220.270004,224.839996,216.092896,1705100
2018-05-31,224.830002,224.830002,222.229996,223.080002,214.401352,1302500
2018-06-01,223.990005,224.059998,221.839996,222.750000,214.084213,1586800
2018-06-04,223.369995,226.100006,222.289993,225.830002,217.044388,1609000
2018-06-05,226.289993,227.669998,224.600006,225.270004,216.506165,1283500
2018-06-06,224.289993,226.729996,223.630005,224.360001,215.631592,1660700
2018-06-07,224.179993,225.770004,222.970001,223.529999,214.833847,1070600
2018-06-08,223.960007,228.429993,223.770004,227.279999,218.437988,1072400
2018-06-11,226.149994,227.539993,225.139999,226.089996,217.294250,1025100
2018-06-12,225.490005,230.710007,225.490005,229.710007,220.773422,1532300
2018-06-13,229.880005,231.210007,228.539993,229.229996,220.312103,996100
2018-06-14,230.460007,232.240005,230.240005,232.179993,223.147324,1098300
2018-06-15,230.000000,233.070007,228.910004,233.020004,223.954681,2371600
2018-06-18,231.860001,232.460007,230.419998,232.259995,223.224243,1082400
2018-06-19,232.320007,233.100006,231.440002,231.850006,222.830170,880800
2018-06-20,233.270004,234.259995,231.410004,231.500000,222.493805,975400
2018-06-21,232.809998,233.100006,229.740005,231.360001,222.359238,940700
2018-06-22,231.660004,232.880005,230.660004,231.520004,222.513016,1306200
2018-06-25,231.250000,231.250000,227.220001,228.039993,219.168396,1373500
2018-06-26,228.910004,232.639999,227.429993,229.649994,220.715759,1232400
2018-06-27,228.229996,232.199997,228.229996,229.410004,220.485123,1845000
2018-06-28,230.000000,233.000000,228.889999,232.330002,223.291519,2090900
2018-06-29,220.610001,224.139999,215.250000,218.869995,210.355148,10214900
2018-07-02,216.070007,217.860001,213.669998,215.910004,207.510330,3523600
2018-07-03,215.000000,216.309998,212.130005,214.990005,206.626099,1205900
2018-07-05,215.190002,216.619995,214.320007,215.740005,207.346939,1530300
2018-07-06,215.639999,215.940002,214.130005,214.979996,206.616486,1480600
2018-07-09,215.429993,219.699997,215.279999,218.300003,209.807343,1645200
2018-07-10,217.410004,218.949997,216.059998,217.979996,209.499786,1083300
2018-07-11,217.279999,217.809998,215.919998,217.350006,208.894318,979700
2018-07-12,218.199997,218.539993,216.679993,217.520004,209.057678,1100900
2018-07-13,217.240005,218.119995,215.039993,215.500000,207.116257,1962600
2018-07-16,215.350006,216.220001,211.919998,213.449997,205.146011,2234700
2018-07-17,213.720001,215.369995,213.619995,213.850006,205.530472,1931600
2018-07-18,214.000000,214.559998,211.350006,214.360001,206.020584,2458400
2018-07-19,213.309998,217.339996,213.309998,215.820007,207.423798,1196200
2018-07-20,215.300003,217.020004,215.000000,215.960007,207.558395,993200
2018-07-23,216.000000,216.880005,214.399994,215.000000,206.635696,893700
2018-07-24,215.009995,215.979996,213.669998,214.600006,206.251266,1546000
2018-07-25,214.139999,215.720001,214.139999,215.149994,206.779861,1733800
2018-07-26,214.949997,215.899994,214.119995,214.630005,206.280090,1552600
2018-07-27,214.059998,215.820007,212.940002,213.949997,205.626556,1578300
2018-07-30,212.240005,214.149994,208.750000,209.669998,201.513062,2128300
2018-07-31,210.149994,210.830002,208.289993,210.229996,202.051300,2519900
2018-08-01,210.139999,210.669998,208.460007,208.460007,200.350143,1556500
2018-08-02,208.250000,210.000000,207.309998,207.940002,199.850388,1588300
2018-08-03,207.500000,214.500000,205.350006,214.009995,205.684219,3461100
2018-08-06,213.479996,214.929993,211.649994,212.520004,204.252197,1516300
2018-08-07,212.520004,217.479996,212.309998,217.130005,208.682831,1894300
2018-08-08,216.529999,216.789993,213.990005,214.410004,206.068649,1906100
2018-08-09,213.970001,216.509995,213.000000,214.779999,207.139160,1038700
2018-08-10,214.000000,214.809998,212.910004,213.300003,205.711838,1151400
2018-08-13,213.000000,214.009995,212.679993,213.830002,206.222961,1136700
2018-08-14,215.050003,222.220001,214.440002,221.809998,213.919083,4415500
2018-08-15,208.740005,212.529999,201.509995,208.270004,200.860764,10095100
2018-08-16,209.199997,209.500000,201.550003,202.479996,195.276749,5190100
2018-08-17,202.339996,204.539993,198.850006,203.929993,196.675156,3754000
2018-08-20,199.199997,203.800003,199.089996,202.899994,195.681808,2556900
2018-08-21,203.000000,204.949997,200.059998,200.490005,193.357544,2943700
2018-08-22,201.699997,204.550003,200.190002,203.360001,196.125458,2467500
2018-08-23,202.850006,205.339996,202.149994,204.880005,197.591370,1900300
2018-08-24,204.610001,208.710007,204.610001,207.600006,200.214615,2190800
2018-08-27,210.000000,210.800003,207.669998,210.259995,202.779968,3046200
2018-08-28,210.690002,211.380005,206.270004,207.169998,199.799896,2077800
2018-08-29,207.770004,209.940002,207.289993,209.250000,201.805923,1506800
2018-08-30,208.580002,210.649994,208.080002,208.759995,201.333344,1835600
2018-08-31,208.649994,209.910004,207.360001,208.199997,200.793274,1980400
2018-09-04,207.960007,211.300003,206.350006,211.110001,203.599747,1717300
2018-09-05,211.380005,211.500000,207.940002,209.750000,202.288116,1973600
2018-09-06,209.199997,209.789993,206.380005,208.619995,201.198334,1687100
2018-09-07,209.899994,211.729996,207.919998,211.720001,204.188049,2115300
2018-09-10,209.110001,214.500000,208.500000,212.059998,204.515945,2217400
2018-09-11,212.000000,216.750000,211.570007,215.259995,207.602112,2618800
2018-09-12,215.660004,219.130005,215.410004,215.990005,208.306137,1922200
2018-09-13,216.500000,217.750000,214.399994,214.830002,207.187408,1723200
2018-09-14,211.410004,214.139999,210.729996,212.050003,204.506287,2111100
2018-09-17,213.199997,213.899994,210.220001,212.330002,204.776337,1941900
2018-09-18,212.210007,214.869995,211.309998,213.520004,205.923996,1391000
2018-09-19,217.889999,218.500000,214.289993,215.169998,207.515305,1896100
2018-09-20,215.199997,219.429993,214.500000,218.570007,210.794357,1882700
2018-09-21,218.000000,219.600006,216.639999,216.940002,209.222351,2055300
2018-09-24,216.389999,217.020004,215.309998,216.320007,208.624390,928600
2018-09-25,215.479996,216.860001,212.919998,214.509995,206.878799,1555800
2018-09-26,215.460007,216.449997,213.509995,213.759995,206.155472,1338200
2018-09-27,213.500000,216.380005,213.500000,214.940002,207.293488,1128100
2018-09-28,216.220001,219.080002,215.199997,215.619995,207.949280,2434100
2018-10-01,216.309998,216.550003,212.850006,213.320007,205.731125,1341700
2018-10-02,212.880005,214.229996,211.770004,212.729996,205.162094,1765500
2018-10-03,213.610001,213.779999,210.520004,210.759995,203.262177,2627300
2018-10-04,224.309998,225.759995,216.199997,222.100006,214.198776,7428400
2018-10-05,224.169998,225.250000,220.830002,223.179993,215.240326,3759300
2018-10-08,223.639999,228.910004,223.410004,228.669998,220.535049,3029200
2018-10-09,227.820007,228.330002,225.229996,226.270004,218.220413,2443100
2018-10-10,227.369995,227.699997,221.389999,221.610001,213.726212,2217700
2018-10-11,221.229996,221.949997,217.500000,217.770004,210.022827,2343700
2018-10-12,221.259995,226.289993,220.039993,225.690002,217.661087,2967200
2018-10-15,224.309998,226.889999,222.690002,223.710007,215.751526,1583700
2018-10-16,227.300003,227.699997,224.500000,226.960007,218.885895,1636100
2018-10-17,227.059998,228.000000,224.009995,227.199997,219.117325,1165200
2018-10-18,227.729996,228.490005,224.070007,225.089996,217.082413,1991000
2018-10-19,225.750000,225.750000,222.270004,222.929993,214.999237,1883500
2018-10-22,223.330002,227.350006,219.000000,219.160004,211.363342,2563000
2018-10-23,216.750000,218.449997,211.250000,214.880005,207.235611,2808200
2018-10-24,214.419998,215.380005,211.649994,212.179993,204.631683,2330400
2018-10-25,211.919998,215.699997,209.779999,213.149994,205.567169,1712800
2018-10-26,211.009995,211.949997,205.889999,209.960007,202.490662,3008100
2018-10-29,211.020004,212.910004,200.759995,202.750000,195.537140,2570300
2018-10-30,200.839996,201.589996,196.259995,198.470001,191.409409,3477300
2018-10-31,200.009995,202.740005,198.669998,199.229996,192.142349,2978700
2018-11-01,199.699997,201.169998,199.029999,200.880005,193.733673,1783000
2018-11-02,201.139999,202.399994,199.160004,201.320007,194.158051,1877100
2018-11-05,200.990005,201.009995,197.229996,200.300003,193.887009,1605800
2018-11-06,200.520004,204.410004,200.229996,204.000000,197.468521,2303900
2018-11-07,205.479996,207.429993,204.800003,206.750000,200.130478,2041800
2018-11-08,207.369995,208.240005,204.130005,204.720001,198.165482,1459300
2018-11-09,204.389999,204.539993,201.039993,203.130005,196.626373,1654400
2018-11-12,203.059998,204.720001,201.619995,201.970001,195.503525,1309100
2018-11-13,201.399994,202.000000,199.080002,199.639999,193.248138,2316900
2018-11-14,199.399994,200.500000,196.199997,197.309998,190.992706,2265200
2018-11-15,197.460007,197.919998,195.009995,197.440002,191.118546,1304500
2018-11-16,196.380005,198.029999,195.009995,196.529999,190.237701,2436300
2018-11-19,196.020004,196.190002,191.850006,193.389999,187.198242,3845900
2018-11-20,191.039993,192.690002,187.869995,190.720001,184.613708,2363900
2018-11-21,191.229996,195.580002,190.580002,194.210007,187.991959,1684800
2018-11-23,194.000000,195.520004,192.369995,192.839996,186.665817,470200
2018-11-26,194.929993,195.169998,193.070007,194.110001,187.895172,1329400
2018-11-27,195.130005,197.729996,194.699997,195.800003,189.531082,2269500
2018-11-28,196.500000,201.800003,195.970001,201.320007,194.874344,2012900
2018-11-29,199.130005,201.710007,196.089996,196.210007,189.927948,2909400
2018-11-30,196.070007,197.669998,194.880005,195.759995,189.492340,1663000
2018-12-03,196.449997,198.350006,193.770004,198.210007,191.863907,2351700
2018-12-04,197.500000,197.649994,190.940002,191.169998,185.049301,2192300
2018-12-06,190.050003,191.330002,187.910004,190.720001,184.613708,1666400
2018-12-07,191.279999,192.860001,187.339996,188.610001,182.571243,1437700
2018-12-10,189.240005,189.320007,184.759995,187.300003,181.303207,1915000
2018-12-11,189.009995,191.399994,187.919998,188.770004,182.726151,2041000
2018-12-12,191.039993,191.039993,186.649994,186.729996,180.751465,2267500
2018-12-13,186.070007,187.130005,180.169998,182.630005,176.782715,2311000
2018-12-14,181.630005,182.990005,180.240005,181.270004,175.466278,1330800
2018-12-17,180.389999,181.600006,174.589996,176.050003,170.413406,2739400
2018-12-18,175.750000,176.000000,171.080002,172.619995,167.093216,3488200
2018-12-19,172.649994,176.399994,171.449997,172.089996,166.580200,3539400
2018-12-20,172.110001,172.899994,165.929993,166.880005,161.537033,2519400
2018-12-21,166.770004,168.410004,161.990005,162.179993,156.987457,3163500
2018-12-24,160.820007,161.380005,156.250000,156.949997,151.924896,1541000
2018-12-26,157.960007,163.490005,157.279999,163.419998,158.187775,1908400
2018-12-27,161.710007,163.509995,158.639999,163.500000,158.265228,1734000
2018-12-28,164.820007,165.630005,161.520004,162.860001,157.645706,1963800
2018-12-31,163.500000,164.000000,159.520004,160.820007,155.671036,1952800
2019-01-02,160.059998,165.509995,159.300003,164.039993,158.787933,1747200
2019-01-03,163.100006,164.320007,160.919998,161.600006,156.426071,2392000
2019-01-04,163.020004,166.720001,162.160004,166.619995,161.285339,3369600
2019-01-07,169.449997,172.330002,168.080002,170.119995,164.673248,3553100
2019-01-08,171.649994,173.399994,170.110001,172.339996,166.822174,3418600
2019-01-09,152.610001,161.259995,150.369995,150.940002,146.107346,17157500
2019-01-10,156.500000,161.479996,155.559998,159.929993,154.809509,7659000
2019-01-11,160.000000,160.729996,157.199997,159.210007,154.112579,3835100
2019-01-14,158.220001,161.750000,158.220001,160.860001,155.709732,2874500
2019-01-15,161.089996,161.089996,158.869995,160.529999,155.390289,1823600
2019-01-16,160.240005,161.669998,158.820007,159.880005,154.761108,1917900
2019-01-17,159.089996,160.850006,157.139999,160.360001,155.225754,1725500
2019-01-18,161.789993,166.100006,161.500000,164.149994,158.894394,2952200
2019-01-22,165.979996,167.919998,163.470001,164.729996,159.455856,2553400
2019-01-23,165.270004,165.960007,164.270004,165.589996,160.288284,2700400
2019-01-24,165.389999,165.750000,163.710007,164.789993,159.513916,2163200
2019-01-25,166.000000,167.309998,165.860001,166.800003,161.459564,2349200
2019-01-28,166.559998,168.580002,165.699997,167.899994,162.524307,2636500
2019-01-29,167.919998,168.500000,167.240005,168.149994,162.766342,3067000
2019-01-30,168.580002,170.669998,168.130005,170.610001,165.147568,2486600
2019-01-31,171.100006,173.770004,170.149994,173.660004,168.099915,2457300
2019-02-01,174.149994,174.580002,172.740005,173.750000,168.187027,2531400
2019-02-04,174.250000,174.300003,171.960007,172.809998,167.277145,1483400
2019-02-05,173.699997,176.460007,173.339996,174.720001,169.125977,2604600
2019-02-06,174.339996,174.679993,171.350006,172.289993,166.773788,1651700
2019-02-07,171.619995,174.679993,171.309998,174.050003,168.477417,1896200
2019-02-08,174.100006,175.220001,173.550003,175.220001,169.609970,1344200
2019-02-11,174.580002,175.869995,171.660004,172.770004,167.947723,2021200
2019-02-12,172.309998,173.029999,170.869995,171.940002,167.140869,1979900
2019-02-13,173.929993,176.130005,173.009995,174.770004,169.891891,4736500
2019-02-14,174.910004,175.000000,173.050003,173.960007,169.104507,2484500
2019-02-15,175.259995,176.190002,173.559998,174.910004,170.027985,1965600
2019-02-19,174.979996,176.389999,174.050003,174.720001,169.843277,2072300
2019-02-20,175.410004,176.779999,166.360001,166.979996,162.319305,5401800
2019-02-21,167.350006,167.750000,163.990005,165.649994,161.026428,5426300
2019-02-22,165.720001,169.369995,165.500000,169.059998,164.341248,3913800
2019-02-25,170.300003,170.750000,166.850006,167.149994,162.484543,1695100
2019-02-26,167.080002,169.779999,167.080002,169.410004,164.681519,1495900
2019-02-27,168.750000,169.330002,167.850006,169.250000,164.525970,1112300
2019-02-28,169.940002,170.440002,168.690002,169.160004,164.438477,1540600
2019-03-01,170.199997,171.949997,169.949997,171.940002,167.140869,1508500
2019-03-04,172.570007,172.789993,169.050003,170.630005,165.867447,1828700
2019-03-05,170.220001,170.220001,167.100006,167.470001,162.795639,2601700
2019-03-06,167.600006,168.910004,165.720001,166.059998,161.424988,1292500
2019-03-07,168.449997,169.570007,166.360001,167.639999,162.960892,1595600
2019-03-08,166.850006,167.860001,165.320007,166.190002,161.551376,1146200
2019-03-11,167.059998,168.759995,166.449997,168.330002,163.631653,1043300
2019-03-12,168.539993,169.449997,167.850006,168.809998,164.098236,997900
2019-03-13,169.830002,171.899994,169.710007,170.660004,165.896606,1379200
2019-03-14,170.500000,171.289993,169.309998,170.610001,165.847992,1240000
2019-03-15,171.479996,172.809998,169.800003,170.449997,165.692459,2682700
2019-03-18,171.080002,171.380005,170.300003,171.080002,166.304901,856300
2019-03-19,171.210007,171.229996,166.009995,167.330002,162.659546,2187200
2019-03-20,167.330002,167.610001,163.520004,164.600006,160.005753,2815900
2019-03-21,164.220001,169.509995,164.169998,169.389999,164.662064,1622600
2019-03-22,168.410004,170.419998,167.520004,169.529999,164.798141,1553100
2019-03-25,168.639999,169.149994,166.750000,168.039993,163.349731,1384100
2019-03-26,168.539993,171.869995,168.279999,171.710007,166.917282,2077000
2019-03-27,170.229996,171.889999,169.440002,170.119995,165.371658,1217400
2019-03-28,170.250000,172.520004,169.889999,172.500000,167.685257,1170900
2019-03-29,172.970001,176.460007,172.759995,175.330002,170.436264,2193900
2019-04-01,176.910004,178.589996,174.520004,177.589996,172.633148,2908800
2019-04-02,178.250000,178.610001,175.500000,176.710007,171.777740,2237600
